id,semantic_compare
50885,"['equivalent', 'equivalent', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 's2_refines_s1', 's1_refines_s2']"
50722,"['incomparable', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'incomparable', 's1_refines_s2', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'incomparable', 's2_refines_s1', 'incomparable', 'unknown', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'unknown', 'unknown', 'equivalent', 'equivalent']"
50743,"['ERROR', 'ERROR']"
50986,"['s2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'unknown', 'incomparable', 'incomparable', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
67028,['ERROR']
50770,"['ERROR', 'ERROR']"
51335,"['incomparable', 's1_refines_s2', 's2_refines_s1', 'incomparable', 'equivalent']"
50776,"['equivalent', 'incomparable']"
50796,"['s1_refines_s2', 's2_refines_s1']"
50834,[]
50809,"['s1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'unknown', 'ERROR', 'ERROR']"
50822,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 'unknown', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable']"
50829,"['equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
50892,['ERROR']
50934,['ERROR']
51015,"['equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
50941,"['equivalent', 'ERROR', 'ERROR', 's1_refines_s2', 'incomparable', 'incomparable', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable']"
66971,[]
66973,[]
50958,['ERROR']
50984,['ERROR']
50960,[]
50970,[]
51004,['equivalent']
50992,"['equivalent', 'incomparable', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'unknown', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
50994,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
51268,"['equivalent', 'equivalent', 'equivalent']"
51031,[]
67399,"['ERROR', 'ERROR']"
51039,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent']"
51040,[]
51079,"['equivalent', 'equivalent', 'equivalent', 'equivalent']"
51049,"['ERROR', 'ERROR', 'ERROR']"
51147,"['equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent']"
51322,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']"
51068,"['ERROR', 'ERROR']"
51075,['equivalent']
51082,"['ERROR', 'ERROR']"
51085,"['ERROR', 'ERROR']"
51089,"['ERROR', 'ERROR', 'ERROR']"
51469,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
51095,"['ERROR', 'ERROR', 'ERROR']"
51096,"['ERROR', 'ERROR']"
51103,"['ERROR', 'ERROR', 'ERROR']"
51119,"['incomparable', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
51149,"['incomparable', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'incomparable']"
51161,"['ERROR', 'ERROR', 'ERROR', 'ERROR']"
51164,"['incomparable', 'incomparable', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'equivalent', 'unknown', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent']"
51320,"['equivalent', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR']"
51181,"['ERROR', 'ERROR', 'unknown', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'unknown', 'incomparable']"
52341,"['ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 'incomparable']"
51222,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'unknown', 'incomparable', 'equivalent', 'incomparable']"
51225,['equivalent']
51237,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'equivalent']"
51297,"['s2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'ERROR', 'ERROR']"
53800,['equivalent']
53801,[]
51325,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
51355,"['equivalent', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'unknown', 'incomparable']"
51367,['ERROR']
67000,[]
51397,['equivalent']
54226,"['ERROR', 'ERROR']"
54227,[]
51400,"['equivalent', 's2_refines_s1', 'ERROR', 'ERROR']"
51408,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 's2_refines_s1', 'incomparable', 'incomparable', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
51410,"['s2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 's1_refines_s2', 'unknown', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
51413,"['unknown', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
51414,"['incomparable', 'incomparable']"
51422,"['incomparable', 'incomparable']"
51425,"['incomparable', 'incomparable']"
51459,"['s2_refines_s1', 's1_refines_s2', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'incomparable']"
51471,"['ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 's1_refines_s2', 'unknown', 'unknown', 'incomparable', 'incomparable', 'unknown']"
55949,[]
53353,[]
53350,[]
51507,"['ERROR', 'ERROR']"
51526,"['equivalent', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']"
51534,[]
51535,"['s2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'incomparable', 'incomparable', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'incomparable', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'unknown', 'incomparable']"
51562,"['s2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable']"
51565,"['s1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'unknown', 'equivalent']"
51593,"['ERROR', 'ERROR']"
52206,"['equivalent', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'unknown', 'incomparable', 'equivalent']"
52308,"['ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2']"
51599,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
51600,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'unknown', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR']"
51622,['equivalent']
51676,"['equivalent', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR']"
51643,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'equivalent']"
51728,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'incomparable']"
51737,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'equivalent', 'unknown', 'equivalent', 'incomparable', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
51765,[]
51829,[]
51832,"['incomparable', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'incomparable']"
51853,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
51855,"['equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'incomparable']"
51918,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'incomparable', 'incomparable', 'incomparable']"
51981,"['ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'incomparable']"
51964,"['equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1']"
51974,"['incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 's2_refines_s1', 'unknown', 'incomparable']"
52158,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2']"
52014,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's1_refines_s2', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR']"
52085,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
52135,[]
52089,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
52093,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent']"
52121,"['ERROR', 'ERROR', 'equivalent', 'equivalent', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'equivalent', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'incomparable', 'ERROR']"
52128,[]
52144,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 's1_refines_s2', 'ERROR', 'ERROR']"
52159,"['equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'ERROR', 'ERROR', 'ERROR']"
52171,"['incomparable', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable']"
52272,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable']"
52214,"['ERROR', 'ERROR', 'unknown', 'equivalent', 'incomparable', 's2_refines_s1', 's1_refines_s2', 'unknown', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'unknown', 'unknown', 'unknown', 'incomparable', 'equivalent']"
52220,"['s2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR']"
52235,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent', 's1_refines_s2', 'incomparable', 's2_refines_s1', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent']"
52282,"['ERROR', 'ERROR', 'equivalent', 'incomparable', 'equivalent', 'unknown', 'unknown']"
52259,"['equivalent', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
67027,[]
52275,"['ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'unknown', 'unknown', 'unknown']"
52301,['ERROR']
53257,['ERROR']
53256,['ERROR']
53850,[]
53849,['incomparable']
52314,"['equivalent', 'incomparable', 'unknown', 'incomparable']"
52315,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'unknown', 'equivalent']"
52316,"['s2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR']"
52320,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'unknown', 'incomparable']"
52326,"['equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent', 'ERROR', 'ERROR']"
52329,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']"
52330,"['s2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR']"
